time,RPM,Speed,Load,ThrottlePos,PedalPos,FuelStatus
2024-08-13 21:27:13,1536,34,53,9,14,2
2024-08-13 21:27:14,1490,34,30,7,14,2
2024-08-13 21:27:14,1536,34,53,9,14,2
2024-08-13 21:27:15,1742,34,30,7,14,2
2024-08-13 21:27:15,1490,34,30,7,14,2
2024-08-13 21:27:16,1446,33,24,7,0,4
2024-08-13 21:27:16,1742,34,30,7,14,2
2024-08-13 21:27:17,1426,30,24,7,0,2
2024-08-13 21:27:17,1446,33,24,7,0,4
2024-08-13 21:27:18,1190,24,30,7,0,2
2024-08-13 21:27:18,1426,30,24,7,0,2
2024-08-13 21:27:19,1190,24,30,7,0,2
2024-08-13 21:27:19,1061,24,30,7,0,2
2024-08-13 21:27:20,1061,24,30,7,0,2
2024-08-13 21:27:20,1083,23,84,22,0,2
2024-08-13 21:27:21,1083,23,84,22,0,2
2024-08-13 21:27:21,1915,25,84,23,0,2
2024-08-13 21:27:22,1915,25,84,23,0,2
2024-08-13 21:27:22,1989,27,84,23,22,2
2024-08-13 21:27:23,1989,27,84,23,22,2
2024-08-13 21:27:23,2035,30,85,24,22,2
2024-08-13 21:27:24,1736,31,89,24,22,2
2024-08-13 21:27:24,2035,30,85,24,22,2
2024-08-13 21:27:25,1736,31,89,24,22,2
2024-08-13 21:27:25,1681,33,89,24,15,2
2024-08-13 21:27:26,1681,33,89,24,15,2
2024-08-13 21:27:26,1508,33,31,7,0,2
2024-08-13 21:27:27,1508,33,31,7,0,2
2024-08-13 21:27:27,1652,33,54,13,8,2
2024-08-13 21:27:28,1652,33,54,13,8,2
2024-08-13 21:27:28,1655,33,57,13,8,2
2024-08-13 21:27:29,1655,33,57,13,8,2
2024-08-13 21:27:29,1471,33,60,13,8,2
2024-08-13 21:27:30,1478,33,60,13,8,2
2024-08-13 21:27:30,1471,33,60,13,8,2
2024-08-13 21:27:31,1521,34,58,13,8,2
2024-08-13 21:27:31,1478,33,60,13,8,2
2024-08-13 21:27:32,1557,35,55,13,7,2
2024-08-13 21:27:32,1521,34,58,13,8,2
2024-08-13 21:27:33,1617,35,50,7,0,2
2024-08-13 21:27:33,1557,35,55,13,7,2
2024-08-13 21:27:34,1237,34,35,7,0,4
2024-08-13 21:27:34,1617,35,50,7,0,2
2024-08-13 21:27:35,1237,34,35,7,0,4
2024-08-13 21:27:35,1423,32,32,7,0,2
2024-08-13 21:27:36,1169,25,41,6,0,2
2024-08-13 21:27:36,1423,32,32,7,0,2
2024-08-13 21:27:37,1029,21,48,7,0,2
2024-08-13 21:27:37,1169,25,41,6,0,2
2024-08-13 21:27:38,1029,21,48,7,0,2
2024-08-13 21:27:38,993,21,47,7,0,2
2024-08-13 21:27:39,1786,21,79,19,0,2
2024-08-13 21:27:39,993,21,47,7,0,2
2024-08-13 21:27:40,1786,21,79,19,0,2
2024-08-13 21:27:40,1915,23,78,19,0,2
2024-08-13 21:27:41,1915,23,78,19,0,2
2024-08-13 21:27:41,2049,26,35,7,0,2
2024-08-13 21:27:42,2049,26,35,7,0,2
2024-08-13 21:27:42,1149,26,48,12,7,2
2024-08-13 21:27:43,1149,26,48,12,7,2
2024-08-13 21:27:43,1498,27,58,7,7,2
2024-08-13 21:27:44,1258,26,41,7,0,2
2024-08-13 21:27:44,1498,27,58,7,7,2
2024-08-13 21:27:45,1258,26,41,7,0,2
2024-08-13 21:27:45,1217,26,42,7,0,2
2024-08-13 21:27:46,1221,26,42,7,0,2
2024-08-13 21:27:46,1217,26,42,7,0,2
2024-08-13 21:27:47,1221,26,42,7,0,2
2024-08-13 21:27:47,1232,26,29,7,0,2
2024-08-13 21:27:48,1232,26,29,7,0,2
2024-08-13 21:27:48,1217,26,29,7,0,2
2024-08-13 21:27:49,1217,26,29,7,0,2
2024-08-13 21:27:49,1736,26,78,20,17,2
2024-08-13 21:27:50,1736,26,78,20,17,2
2024-08-13 21:27:50,1619,26,83,21,19,2
2024-08-13 21:27:51,1737,31,89,29,29,2
2024-08-13 21:27:51,1619,26,83,21,19,2
2024-08-13 21:27:52,2146,34,31,7,0,2
2024-08-13 21:27:52,1737,31,89,29,29,2
2024-08-13 21:27:53,2146,34,31,7,0,2
2024-08-13 21:27:53,1398,33,25,7,0,4
2024-08-13 21:27:54,1454,33,24,7,0,2
2024-08-13 21:27:54,1398,33,25,7,0,4
2024-08-13 21:27:55,1460,33,31,7,0,2
2024-08-13 21:27:55,1454,33,24,7,0,2
2024-08-13 21:27:56,1360,32,34,7,0,2
2024-08-13 21:27:56,1460,33,31,7,0,2
2024-08-13 21:27:57,1360,32,34,7,0,2
2024-08-13 21:27:57,1420,31,31,7,0,2
2024-08-13 21:27:58,1384,31,31,7,0,2
2024-08-13 21:27:58,1420,31,31,7,0,2
2024-08-13 21:27:59,1354,31,31,7,0,2
2024-08-13 21:27:59,1384,31,31,7,0,2
2024-08-13 21:28:00,1506,30,60,14,0,2
2024-08-13 21:28:00,1354,31,31,7,0,2
2024-08-13 21:28:01,1616,31,66,15,10,2
2024-08-13 21:28:01,1506,30,60,14,0,2
2024-08-13 21:28:02,1391,32,38,7,10,2
2024-08-13 21:28:02,1616,31,66,15,10,2
2024-08-13 21:28:03,1373,31,33,6,10,2
2024-08-13 21:28:03,1391,32,38,7,10,2
2024-08-13 21:28:04,1373,31,33,6,10,2
2024-08-13 21:28:04,1259,27,37,6,0,2
2024-08-13 21:28:05,1259,27,37,6,0,2
2024-08-13 21:28:05,1152,25,41,6,0,2
2024-08-13 21:28:06,1137,24,69,15,0,2
2024-08-13 21:28:06,1152,25,41,6,0,2
2024-08-13 21:28:07,1137,24,69,15,0,2
2024-08-13 21:28:07,1744,26,88,24,0,2
2024-08-13 21:28:08,1878,28,88,25,12,2
2024-08-13 21:28:08,1744,26,88,24,0,2
2024-08-13 21:28:09,1596,30,87,23,21,2
2024-08-13 21:28:09,1878,28,88,25,12,2
2024-08-13 21:28:10,1596,30,87,23,21,2
2024-08-13 21:28:10,1894,32,88,23,16,2
2024-08-13 21:28:11,1894,32,88,23,16,2
2024-08-13 21:28:11,1620,33,79,18,16,2
2024-08-13 21:28:12,1543,34,32,7,0,2
2024-08-13 21:28:12,1620,33,79,18,16,2
2024-08-13 21:28:13,1477,33,64,16,12,2
2024-08-13 21:28:13,1543,34,32,7,0,2
2024-08-13 21:28:14,1477,33,64,16,12,2
2024-08-13 21:28:14,1575,34,30,7,12,2
2024-08-13 21:28:15,1575,34,30,7,12,2
2024-08-13 21:28:15,1430,34,31,6,0,2
2024-08-13 21:28:16,1430,34,31,6,0,2
2024-08-13 21:28:16,1525,34,28,7,0,2
2024-08-13 21:28:17,1509,34,27,7,0,2
2024-08-13 21:28:17,1525,34,28,7,0,2
2024-08-13 21:28:18,1470,33,20,7,0,2
2024-08-13 21:28:18,1509,34,27,7,0,2
2024-08-13 21:28:19,1351,30,25,7,0,4
2024-08-13 21:28:19,1470,33,20,7,0,2
2024-08-13 21:28:20,988,25,30,7,0,4
2024-08-13 21:28:20,1351,30,25,7,0,4
2024-08-13 21:28:21,1149,25,28,6,0,2
2024-08-13 21:28:21,988,25,30,7,0,4
2024-08-13 21:28:22,1168,26,26,7,0,4
2024-08-13 21:28:22,1149,25,28,6,0,2
2024-08-13 21:28:23,1168,26,26,7,0,4
2024-08-13 21:28:23,1167,27,25,7,0,4
2024-08-13 21:28:24,1181,28,25,6,0,4
2024-08-13 21:28:24,1167,27,25,7,0,4
2024-08-13 21:28:25,1181,28,25,6,0,4
2024-08-13 21:28:25,1222,30,24,7,0,4
2024-08-13 21:28:26,1222,30,24,7,0,4
2024-08-13 21:28:26,1254,31,23,7,0,4
2024-08-13 21:28:27,1254,31,23,7,0,4
2024-08-13 21:28:27,1308,33,30,7,0,4
2024-08-13 21:28:28,1224,32,34,7,0,2
2024-08-13 21:28:28,1308,33,30,7,0,4
2024-08-13 21:28:29,1144,27,38,6,0,2
2024-08-13 21:28:29,1224,32,34,7,0,2
2024-08-13 21:28:30,1018,19,47,6,0,2
2024-08-13 21:28:30,1144,27,38,6,0,2
2024-08-13 21:28:31,1018,19,47,6,0,2
2024-08-13 21:28:31,949,17,48,7,0,2
2024-08-13 21:28:32,1297,19,35,7,5,2
2024-08-13 21:28:32,949,17,48,7,0,2
2024-08-13 21:28:33,1716,21,70,8,5,2
2024-08-13 21:28:33,1297,19,35,7,5,2
2024-08-13 21:28:34,1513,23,29,7,5,2
2024-08-13 21:28:34,1716,21,70,8,5,2
2024-08-13 21:28:35,1497,25,28,6,0,2
2024-08-13 21:28:35,1513,23,29,7,5,2
2024-08-13 21:28:36,1497,25,28,6,0,2
2024-08-13 21:28:36,1480,25,27,7,0,2
2024-08-13 21:28:37,1464,23,28,7,0,2
2024-08-13 21:28:37,1480,25,27,7,0,2
2024-08-13 21:28:38,1348,20,32,7,0,2
2024-08-13 21:28:38,1464,23,28,7,0,2
2024-08-13 21:28:39,1348,20,32,7,0,2
2024-08-13 21:28:39,1296,20,32,6,0,2
2024-08-13 21:28:40,1296,20,32,6,0,2
2024-08-13 21:28:40,1300,21,32,7,0,2
2024-08-13 21:28:41,1300,21,32,7,0,2
2024-08-13 21:28:41,1338,21,31,7,0,2
2024-08-13 21:28:42,1338,21,31,7,0,2
2024-08-13 21:28:42,1341,22,31,7,0,2
2024-08-13 21:28:43,1367,23,30,7,0,2
2024-08-13 21:28:43,1341,22,31,7,0,2
2024-08-13 21:28:44,1442,24,36,15,10,2
2024-08-13 21:28:44,1367,23,30,7,0,2
2024-08-13 21:28:45,1442,24,36,15,10,2
2024-08-13 21:28:45,2012,27,58,15,11,2
2024-08-13 21:28:46,2012,27,58,15,11,2
2024-08-13 21:28:46,1632,29,70,15,1,2
2024-08-13 21:28:47,1632,29,70,15,1,2
2024-08-13 21:28:47,1359,31,35,7,1,2
2024-08-13 21:28:48,1323,31,35,7,1,2
2024-08-13 21:28:48,1359,31,35,7,1,2
2024-08-13 21:28:49,1323,31,35,7,1,2
2024-08-13 21:28:49,1361,30,32,7,0,2
2024-08-13 21:28:50,1320,30,32,7,0,2
2024-08-13 21:28:50,1361,30,32,7,0,2
2024-08-13 21:28:51,1320,30,32,7,0,2
2024-08-13 21:28:51,1296,29,28,7,0,2
2024-08-13 21:28:52,1296,29,28,7,0,2
2024-08-13 21:28:52,1265,28,25,7,0,2
2024-08-13 21:28:53,1207,27,25,7,0,2
2024-08-13 21:28:53,1265,28,25,7,0,2
2024-08-13 21:28:54,1141,25,27,7,0,2
2024-08-13 21:28:54,1207,27,25,7,0,2
2024-08-13 21:28:55,1079,24,27,7,0,2
2024-08-13 21:28:55,1141,25,27,7,0,2
2024-08-13 21:28:56,1042,22,29,7,0,2
2024-08-13 21:28:56,1079,24,27,7,0,2
2024-08-13 21:28:57,1042,22,29,7,0,2
2024-08-13 21:28:57,968,20,32,7,0,2
2024-08-13 21:28:58,968,20,32,7,0,2
2024-08-13 21:28:58,920,18,36,7,0,2
2024-08-13 21:28:59,920,18,36,7,0,2
2024-08-13 21:28:59,1167,17,27,7,0,2
2024-08-13 21:29:00,1167,17,27,7,0,2
2024-08-13 21:29:00,1121,17,35,7,0,2
2024-08-13 21:29:01,1121,17,35,7,0,2
2024-08-13 21:29:01,1044,16,43,7,0,2
2024-08-13 21:29:02,1044,16,43,7,0,2
2024-08-13 21:29:02,1449,16,78,7,0,2
2024-08-13 21:29:03,1286,17,40,6,0,2
2024-08-13 21:29:03,1449,16,78,7,0,2
2024-08-13 21:29:04,1286,17,40,6,0,2
2024-08-13 21:29:04,1263,17,40,7,0,2
2024-08-13 21:29:05,1247,17,40,6,0,2
2024-08-13 21:29:05,1263,17,40,7,0,2
2024-08-13 21:29:06,1250,17,39,15,0,2
2024-08-13 21:29:06,1247,17,40,6,0,2
2024-08-13 21:29:07,1250,17,39,15,0,2
2024-08-13 21:29:07,1655,19,71,16,16,2
2024-08-13 21:29:08,1882,21,85,22,20,2
2024-08-13 21:29:08,1655,19,71,16,16,2
2024-08-13 21:29:09,1882,21,85,22,20,2
2024-08-13 21:29:09,1996,24,84,22,20,2
2024-08-13 21:29:10,2015,26,61,14,10,2
2024-08-13 21:29:10,1996,24,84,22,20,2
2024-08-13 21:29:11,2015,26,61,14,10,2
2024-08-13 21:29:11,1890,26,61,14,10,2
2024-08-13 21:29:12,1379,26,42,7,10,2
2024-08-13 21:29:12,1890,26,61,14,10,2
2024-08-13 21:29:13,1379,26,42,7,10,2
2024-08-13 21:29:13,1194,25,43,6,0,2
2024-08-13 21:29:14,1144,24,45,7,0,2
2024-08-13 21:29:14,1194,25,43,6,0,2
2024-08-13 21:29:15,1059,21,48,6,0,2
2024-08-13 21:29:15,1144,24,45,7,0,2
2024-08-13 21:29:16,1059,21,48,6,0,2
2024-08-13 21:29:16,991,16,48,6,0,2
2024-08-13 21:29:17,1086,14,47,7,0,2
2024-08-13 21:29:17,991,16,48,6,0,2
2024-08-13 21:29:18,1086,14,47,7,0,2
2024-08-13 21:29:18,1637,14,85,20,0,2
2024-08-13 21:29:19,1637,14,85,20,0,2
2024-08-13 21:29:19,1812,17,84,21,18,2
2024-08-13 21:29:20,1812,17,84,21,18,2
2024-08-13 21:29:20,1850,19,84,21,18,2
2024-08-13 21:29:21,1850,19,84,21,18,2
2024-08-13 21:29:21,1480,20,84,7,18,2
2024-08-13 21:29:22,1389,19,37,6,18,2
2024-08-13 21:29:22,1480,20,84,7,18,2
2024-08-13 21:29:23,1389,19,37,6,18,2
2024-08-13 21:29:23,1324,18,32,6,0,2
2024-08-13 21:29:24,1324,18,32,6,0,2
2024-08-13 21:29:24,1233,16,30,7,0,2
2024-08-13 21:29:25,1233,16,30,7,0,2
2024-08-13 21:29:25,1121,15,31,7,0,2
2024-08-13 21:29:26,1121,15,31,7,0,2
2024-08-13 21:29:26,1217,15,80,20,0,2
2024-08-13 21:29:27,1217,15,80,20,0,2
2024-08-13 21:29:27,1908,18,76,20,16,2
2024-08-13 21:29:28,1908,18,76,20,16,2
2024-08-13 21:29:28,1787,21,38,10,4,2
2024-08-13 21:29:29,1787,21,38,10,4,2
2024-08-13 21:29:29,1612,21,50,15,10,2
2024-08-13 21:29:30,1834,23,60,16,11,2
2024-08-13 21:29:30,1612,21,50,15,10,2
2024-08-13 21:29:31,1922,24,61,12,7,2
2024-08-13 21:29:31,1834,23,60,16,11,2
2024-08-13 21:29:32,1922,24,61,12,7,2
2024-08-13 21:29:32,1861,25,58,16,12,2
2024-08-13 21:29:33,2015,26,63,16,12,2
2024-08-13 21:29:33,1861,25,58,16,12,2
2024-08-13 21:29:34,1650,27,73,16,12,2
2024-08-13 21:29:34,2015,26,63,16,12,2
2024-08-13 21:29:35,1650,27,73,16,12,2
2024-08-13 21:29:35,1411,28,54,7,0,2
2024-08-13 21:29:36,1411,28,54,7,0,2
2024-08-13 21:29:36,1268,28,37,6,0,2
2024-08-13 21:29:37,1268,28,37,6,0,2
2024-08-13 21:29:37,1247,28,38,7,0,2
2024-08-13 21:29:38,1247,28,38,7,0,2
2024-08-13 21:29:38,1200,27,39,7,0,2
2024-08-13 21:29:39,1200,27,39,7,0,2
2024-08-13 21:29:39,1155,26,40,7,0,2
2024-08-13 21:29:40,1155,26,40,7,0,2
2024-08-13 21:29:40,1134,25,40,7,0,2
2024-08-13 21:29:41,1126,24,42,7,0,2
2024-08-13 21:29:41,1134,25,40,7,0,2
2024-08-13 21:29:42,1126,24,42,7,0,2
2024-08-13 21:29:42,1119,24,43,7,0,2
2024-08-13 21:29:43,1119,24,43,7,0,2
2024-08-13 21:29:43,1065,23,44,7,0,2
2024-08-13 21:29:44,1065,23,44,7,0,2
2024-08-13 21:29:44,1517,23,79,18,14,2
2024-08-13 21:29:45,1517,23,79,18,14,2
2024-08-13 21:29:45,1605,24,51,11,12,2
2024-08-13 21:29:46,1605,24,51,11,12,2
2024-08-13 21:29:46,1712,25,81,19,12,2
2024-08-13 21:29:47,1596,25,69,15,12,2
2024-08-13 21:29:47,1712,25,81,19,12,2
2024-08-13 21:29:48,1315,26,79,15,10,2
2024-08-13 21:29:48,1596,25,69,15,12,2
2024-08-13 21:29:49,1295,26,85,20,16,2
2024-08-13 21:29:49,1315,26,79,15,10,2
2024-08-13 21:29:50,1713,27,86,20,17,2
2024-08-13 21:29:50,1295,26,85,20,16,2
2024-08-13 21:29:51,1730,27,86,26,25,2
2024-08-13 21:29:51,1713,27,86,20,17,2
2024-08-13 21:29:52,1880,28,90,27,25,2
2024-08-13 21:29:52,1730,27,86,26,25,2
2024-08-13 21:29:53,1918,29,90,27,25,2
2024-08-13 21:29:53,1880,28,90,27,25,2
2024-08-13 21:29:54,1918,29,90,27,25,2
2024-08-13 21:29:54,1940,30,90,27,25,2
2024-08-13 21:29:55,1940,30,90,27,25,2
2024-08-13 21:29:55,1964,31,88,27,25,2
2024-08-13 21:29:56,1975,31,37,7,25,2
2024-08-13 21:29:56,1964,31,88,27,25,2
2024-08-13 21:29:57,1975,31,37,7,25,2
2024-08-13 21:29:57,1542,30,85,23,21,2
2024-08-13 21:29:58,1542,30,85,23,21,2
2024-08-13 21:29:58,2002,31,87,23,22,2
2024-08-13 21:29:59,2002,31,87,23,22,2
2024-08-13 21:29:59,1856,31,28,7,0,4
2024-08-13 21:30:00,1464,29,30,7,0,2
2024-08-13 21:30:00,1856,31,28,7,0,4
2024-08-13 21:30:01,1370,28,69,20,0,2
2024-08-13 21:30:01,1464,29,30,7,0,2
2024-08-13 21:30:02,1370,28,69,20,0,2
2024-08-13 21:30:02,1922,28,79,21,18,2
2024-08-13 21:30:03,1922,28,79,21,18,2
2024-08-13 21:30:03,1968,28,79,21,16,2
2024-08-13 21:30:04,1968,28,79,21,16,2
2024-08-13 21:30:04,1477,29,77,20,17,2
2024-08-13 21:30:05,1477,29,77,20,17,2
2024-08-13 21:30:05,1769,29,83,20,18,2
2024-08-13 21:30:06,1804,29,83,21,18,2
2024-08-13 21:30:06,1769,29,83,20,18,2
2024-08-13 21:30:07,1804,29,83,21,18,2
2024-08-13 21:30:07,1821,29,85,21,18,2
2024-08-13 21:30:08,1821,29,85,21,18,2
2024-08-13 21:30:08,1440,29,81,20,18,2
2024-08-13 21:30:09,1440,29,81,20,18,2
2024-08-13 21:30:09,1328,28,40,6,18,2
2024-08-13 21:30:10,1328,28,40,6,18,2
2024-08-13 21:30:10,1216,25,43,7,18,2
2024-08-13 21:30:11,1038,20,51,6,18,2
2024-08-13 21:30:11,1216,25,43,7,18,2
2024-08-13 21:30:12,1038,20,51,6,18,2
2024-08-13 21:30:12,1260,17,41,6,18,2
2024-08-13 21:30:13,1542,17,76,18,18,2
2024-08-13 21:30:13,1260,17,41,6,18,2
2024-08-13 21:30:14,1542,17,76,18,18,2
2024-08-13 21:30:14,1839,18,88,23,18,2
2024-08-13 21:30:15,1839,18,88,23,18,2
2024-08-13 21:30:15,1890,18,88,24,22,2
2024-08-13 21:30:16,1925,21,88,24,22,2
2024-08-13 21:30:16,1890,18,88,24,22,2
2024-08-13 21:30:17,1925,21,88,24,22,2
2024-08-13 21:30:17,1551,21,33,6,0,2
2024-08-13 21:30:18,1551,21,33,6,0,2
2024-08-13 21:30:18,1358,19,36,6,0,2
2024-08-13 21:30:19,1269,17,40,6,0,2
2024-08-13 21:30:19,1358,19,36,6,0,2
2024-08-13 21:30:20,1269,17,40,6,0,2
2024-08-13 21:30:20,1130,14,45,6,0,2
2024-08-13 21:30:21,1130,14,45,6,0,2
2024-08-13 21:30:21,1567,14,81,19,0,2
2024-08-13 21:30:22,1567,14,81,19,0,2
2024-08-13 21:30:22,1794,16,87,23,21,2
2024-08-13 21:30:23,1859,18,89,25,25,2
2024-08-13 21:30:23,1794,16,87,23,21,2
2024-08-13 21:30:24,1930,20,92,32,25,2
2024-08-13 21:30:24,1859,18,89,25,25,2
2024-08-13 21:30:25,2182,23,89,32,33,2
2024-08-13 21:30:25,1930,20,92,32,25,2
2024-08-13 21:30:26,2261,26,88,32,33,2
2024-08-13 21:30:26,2182,23,89,32,33,2
2024-08-13 21:30:27,2261,26,88,32,33,2
2024-08-13 21:30:27,2317,28,85,28,28,2
2024-08-13 21:30:28,2317,28,85,28,28,2
2024-08-13 21:30:28,2111,29,20,7,28,4
2024-08-13 21:30:29,1420,28,71,18,16,4
2024-08-13 21:30:29,2111,29,20,7,28,4
2024-08-13 21:30:30,1420,28,71,18,16,4
2024-08-13 21:30:30,1688,28,78,16,12,2
2024-08-13 21:30:31,1688,28,78,16,12,2
2024-08-13 21:30:31,1398,28,30,7,0,2
2024-08-13 21:30:32,1398,28,30,7,0,2
2024-08-13 21:30:32,1256,27,27,16,12,2
2024-08-13 21:30:33,1779,27,70,17,13,2
2024-08-13 21:30:33,1256,27,27,16,12,2
2024-08-13 21:30:34,1386,27,84,18,13,2
2024-08-13 21:30:34,1779,27,70,17,13,2
2024-08-13 21:30:35,1327,27,87,19,16,2
2024-08-13 21:30:35,1386,27,84,18,13,2
2024-08-13 21:30:36,1346,27,88,20,16,2
2024-08-13 21:30:36,1327,27,87,19,16,2
2024-08-13 21:30:37,1256,27,89,20,17,2
2024-08-13 21:30:37,1346,27,88,20,16,2
2024-08-13 21:30:38,1261,27,89,21,17,2
2024-08-13 21:30:38,1256,27,89,20,17,2
2024-08-13 21:30:39,1261,27,89,21,17,2
2024-08-13 21:30:39,1271,27,90,21,17,2
2024-08-13 21:30:40,1285,28,90,21,17,2
2024-08-13 21:30:40,1271,27,90,21,17,2
2024-08-13 21:30:41,1285,28,90,21,17,2
2024-08-13 21:30:41,1280,28,90,21,19,2
2024-08-13 21:30:42,1280,28,90,21,19,2
2024-08-13 21:30:42,1309,28,90,22,19,2
2024-08-13 21:30:43,1309,28,90,22,19,2
2024-08-13 21:30:43,1309,28,91,23,21,2
2024-08-13 21:30:44,1309,28,91,23,21,2
2024-08-13 21:30:44,1287,28,91,24,22,2
2024-08-13 21:30:45,1287,28,91,24,22,2
2024-08-13 21:30:45,1318,29,92,26,25,2
2024-08-13 21:30:46,1318,29,92,26,25,2
2024-08-13 21:30:46,1877,29,92,32,32,2
2024-08-13 21:30:47,1934,30,93,32,32,2
2024-08-13 21:30:47,1877,29,92,32,32,2
2024-08-13 21:30:48,1934,30,93,32,32,2
2024-08-13 21:30:48,1941,31,86,22,20,2
2024-08-13 21:30:49,1941,31,86,22,20,2
2024-08-13 21:30:49,1849,32,87,21,14,2
2024-08-13 21:30:50,1849,32,87,21,14,2
2024-08-13 21:30:50,1465,31,34,7,0,2
2024-08-13 21:30:51,1465,31,34,7,0,2
2024-08-13 21:30:51,1332,30,35,7,0,2
2024-08-13 21:30:52,1262,28,38,7,0,2
2024-08-13 21:30:52,1332,30,35,7,0,2
2024-08-13 21:30:53,1199,27,40,7,0,2
2024-08-13 21:30:53,1262,28,38,7,0,2
2024-08-13 21:30:54,1199,27,40,7,0,2
2024-08-13 21:30:54,1155,25,41,14,0,2
2024-08-13 21:30:55,1581,25,71,16,0,2
2024-08-13 21:30:55,1155,25,41,14,0,2
2024-08-13 21:30:56,1771,26,85,21,19,2
2024-08-13 21:30:56,1581,25,71,16,0,2
2024-08-13 21:30:57,1771,26,85,21,19,2
2024-08-13 21:30:57,1817,27,82,20,7,2
2024-08-13 21:30:58,1817,27,82,20,7,2
2024-08-13 21:30:58,1345,28,32,7,3,2
2024-08-13 21:30:59,1332,28,29,7,0,2
2024-08-13 21:30:59,1345,28,32,7,3,2
2024-08-13 21:31:00,1276,27,28,7,0,2
2024-08-13 21:31:00,1332,28,29,7,0,2
2024-08-13 21:31:01,1276,27,28,7,0,2
2024-08-13 21:31:01,1256,27,28,7,0,2
2024-08-13 21:31:02,1256,27,28,7,0,2
2024-08-13 21:31:02,1217,25,29,7,0,2
2024-08-13 21:31:03,1034,20,33,7,0,2
2024-08-13 21:31:03,1217,25,29,7,0,2
2024-08-13 21:31:04,1047,16,33,7,0,2
2024-08-13 21:31:04,1034,20,33,7,0,2
2024-08-13 21:31:05,1146,16,28,7,0,2
2024-08-13 21:31:05,1047,16,33,7,0,2
2024-08-13 21:31:06,1080,15,41,7,0,2
2024-08-13 21:31:06,1146,16,28,7,0,2
2024-08-13 21:31:07,1080,15,41,7,0,2
2024-08-13 21:31:07,1046,16,44,7,0,2
2024-08-13 21:31:08,1084,16,42,7,0,2
2024-08-13 21:31:08,1046,16,44,7,0,2
2024-08-13 21:31:09,1118,18,41,7,0,2
2024-08-13 21:31:09,1084,16,42,7,0,2
2024-08-13 21:31:10,1196,19,38,6,0,2
2024-08-13 21:31:10,1118,18,41,7,0,2
2024-08-13 21:31:11,1217,19,37,6,0,2
2024-08-13 21:31:11,1196,19,38,6,0,2
2024-08-13 21:31:12,1217,19,37,6,0,2
2024-08-13 21:31:12,1153,16,39,7,0,2
2024-08-13 21:31:13,1153,16,39,7,0,2
2024-08-13 21:31:13,1030,13,46,6,0,2
2024-08-13 21:31:14,981,14,48,7,0,2
2024-08-13 21:31:14,1030,13,46,6,0,2
2024-08-13 21:31:15,1025,14,47,6,0,2
2024-08-13 21:31:15,981,14,48,7,0,2
2024-08-13 21:31:16,958,14,49,7,0,2
2024-08-13 21:31:16,1025,14,47,6,0,2
2024-08-13 21:31:17,929,12,50,7,0,2
2024-08-13 21:31:17,958,14,49,7,0,2
2024-08-13 21:31:18,929,9,52,6,0,2
2024-08-13 21:31:18,929,12,50,7,0,2
2024-08-13 21:31:19,929,9,52,6,0,2
2024-08-13 21:31:19,893,8,52,6,0,2
2024-08-13 21:31:20,893,8,52,6,0,2
2024-08-13 21:31:20,894,8,53,7,8,2
2024-08-13 21:31:21,894,8,53,7,8,2
2024-08-13 21:31:21,1707,11,72,23,22,2
2024-08-13 21:31:22,1707,11,72,23,22,2
2024-08-13 21:31:22,2168,15,78,20,17,2
2024-08-13 21:31:23,2168,15,78,20,17,2
2024-08-13 21:31:23,2486,19,75,20,17,2
2024-08-13 21:31:24,2486,19,75,20,17,2
2024-08-13 21:31:24,1871,22,82,20,18,2
2024-08-13 21:31:25,1955,24,82,21,18,2
2024-08-13 21:31:25,1871,22,82,20,18,2
2024-08-13 21:31:26,2119,27,71,13,18,2
2024-08-13 21:31:26,1955,24,82,21,18,2
2024-08-13 21:31:27,2119,27,71,13,18,2
2024-08-13 21:31:27,1555,28,80,20,18,2
2024-08-13 21:31:28,1555,28,80,20,18,2
2024-08-13 21:31:28,1824,30,85,21,18,2
2024-08-13 21:31:29,1824,30,85,21,18,2
2024-08-13 21:31:29,1579,32,72,10,4,2
2024-08-13 21:31:30,1579,32,72,10,4,2
2024-08-13 21:31:30,1450,32,34,7,0,2
2024-08-13 21:31:31,1450,32,34,7,0,2
2024-08-13 21:31:31,1429,32,30,7,0,2
2024-08-13 21:31:32,1429,32,30,7,0,2
2024-08-13 21:31:32,1428,32,30,7,0,2
2024-08-13 21:31:33,1428,32,30,7,0,2
2024-08-13 21:31:33,1420,32,21,7,0,2
2024-08-13 21:31:34,1420,32,21,7,0,2
2024-08-13 21:31:34,1390,31,21,7,0,2
2024-08-13 21:31:35,1390,31,21,7,0,2
2024-08-13 21:31:35,1317,31,23,7,0,2
2024-08-13 21:31:36,1317,31,23,7,0,2
2024-08-13 21:31:36,1333,30,23,7,0,2
2024-08-13 21:31:37,1333,30,23,7,0,2
2024-08-13 21:31:37,1311,29,23,7,0,2
2024-08-13 21:31:38,1297,29,23,7,0,2
2024-08-13 21:31:38,1311,29,23,7,0,2
2024-08-13 21:31:39,1297,29,23,7,0,2
2024-08-13 21:31:39,1299,29,23,7,0,2
2024-08-13 21:31:40,1261,29,23,7,0,2
2024-08-13 21:31:40,1299,29,23,7,0,2
2024-08-13 21:31:41,1261,29,23,7,0,2
2024-08-13 21:31:41,1266,29,24,7,0,2
2024-08-13 21:31:42,1266,29,24,7,0,2
